,Key,Profitability_data
6157,"dfs_day_(15, 5)_MARSI-UC1_MARUTI",100.0
6158,"dfs_day_(15, 5)_MARSI-UC2_MARUTI",50.0
6159,"dfs_day_(15, 5)_RSI_MARUTI",31.43
6160,"dfs_day_(3, 1)_BB_MARUTI",34.88
6161,"dfs_day_(3, 1)_BBRSI_MARUTI",38.24
6162,"dfs_day_(3, 1)_BBRSI-UC_MARUTI",33.33
6163,"dfs_day_(3, 1)_MA_MARUTI",35.0
6164,"dfs_day_(3, 1)_MARSI-C_MARUTI",0.0
6165,"dfs_day_(3, 1)_MARSI-UC1_MARUTI",0.0
6166,"dfs_day_(3, 1)_MARSI-UC2_MARUTI",0.0
6167,"dfs_day_(3, 1)_RSI_MARUTI",32.53
6168,"dfs_day_(30, 10)_BB_MARUTI",33.33
6169,"dfs_day_(30, 10)_BBRSI_MARUTI",41.67
6170,"dfs_day_(30, 10)_BBRSI-UC_MARUTI",27.27
6171,"dfs_day_(30, 10)_MA_MARUTI",36.36
6172,"dfs_day_(30, 10)_MARSI-C_MARUTI",0.0
6173,"dfs_day_(30, 10)_MARSI-UC1_MARUTI",0.0
6174,"dfs_day_(30, 10)_MARSI-UC2_MARUTI",0.0
6175,"dfs_day_(30, 10)_RSI_MARUTI",30.0
6176,"dfs_hour_(1, 0.33)_BB_MARUTI",32.26
6177,"dfs_hour_(1, 0.33)_BBRSI_MARUTI",29.52
6178,"dfs_hour_(1, 0.33)_BBRSI-UC_MARUTI",32.13
6179,"dfs_hour_(1, 0.33)_MA_MARUTI",39.35
6180,"dfs_hour_(1, 0.33)_MARSI-C_MARUTI",16.67
6181,"dfs_hour_(1, 0.33)_MARSI-UC1_MARUTI",11.76
6182,"dfs_hour_(1, 0.33)_MARSI-UC2_MARUTI",15.15
6183,"dfs_hour_(1, 0.33)_RSI_MARUTI",33.9
6184,"dfs_hour_(15, 5)_BB_MARUTI",33.33
6185,"dfs_hour_(15, 5)_BBRSI_MARUTI",37.74
6186,"dfs_hour_(15, 5)_BBRSI-UC_MARUTI",33.33
6187,"dfs_hour_(15, 5)_MA_MARUTI",36.59
6188,"dfs_hour_(15, 5)_MARSI-C_MARUTI",37.5
6189,"dfs_hour_(15, 5)_MARSI-UC1_MARUTI",36.36
6190,"dfs_hour_(15, 5)_MARSI-UC2_MARUTI",29.41
6191,"dfs_hour_(15, 5)_RSI_MARUTI",37.31
6192,"dfs_hour_(3, 1)_BB_MARUTI",33.08
6193,"dfs_hour_(3, 1)_BBRSI_MARUTI",30.92
6194,"dfs_hour_(3, 1)_BBRSI-UC_MARUTI",34.63
6195,"dfs_hour_(3, 1)_MA_MARUTI",38.64
6196,"dfs_hour_(3, 1)_MARSI-C_MARUTI",18.18
6197,"dfs_hour_(3, 1)_MARSI-UC1_MARUTI",25.0
6198,"dfs_hour_(3, 1)_MARSI-UC2_MARUTI",28.57
6199,"dfs_hour_(3, 1)_RSI_MARUTI",33.33
6200,"dfs_hour_(30, 10)_BB_MARUTI",47.37
6201,"dfs_hour_(30, 10)_BBRSI_MARUTI",45.0
6202,"dfs_hour_(30, 10)_BBRSI-UC_MARUTI",47.37
6203,"dfs_hour_(30, 10)_MA_MARUTI",37.5
6204,"dfs_hour_(30, 10)_MARSI-C_MARUTI",33.33
6205,"dfs_hour_(30, 10)_MARSI-UC1_MARUTI",28.57
6206,"dfs_hour_(30, 10)_MARSI-UC2_MARUTI",36.36
6207,"dfs_hour_(30, 10)_RSI_MARUTI",45.0
6208,"dfs_38minute_(1, 0.33)_BB_MARUTI",32.47
6209,"dfs_38minute_(1, 0.33)_BBRSI_MARUTI",31.71
6210,"dfs_38minute_(1, 0.33)_BBRSI-UC_MARUTI",33.2
6211,"dfs_38minute_(1, 0.33)_MA_MARUTI",38.92
6212,"dfs_38minute_(1, 0.33)_MARSI-C_MARUTI",34.78
6213,"dfs_38minute_(1, 0.33)_MARSI-UC1_MARUTI",45.45
6214,"dfs_38minute_(1, 0.33)_MARSI-UC2_MARUTI",38.78
6215,"dfs_38minute_(1, 0.33)_RSI_MARUTI",34.17
6216,"dfs_38minute_(15, 5)_BB_MARUTI",34.38
6217,"dfs_38minute_(15, 5)_BBRSI_MARUTI",38.18
6218,"dfs_38minute_(15, 5)_BBRSI-UC_MARUTI",34.85
6219,"dfs_38minute_(15, 5)_MA_MARUTI",39.53
6220,"dfs_38minute_(15, 5)_MARSI-C_MARUTI",56.25
6221,"dfs_38minute_(15, 5)_MARSI-UC1_MARUTI",47.06
6222,"dfs_38minute_(15, 5)_MARSI-UC2_MARUTI",34.62
6223,"dfs_38minute_(15, 5)_RSI_MARUTI",35.62
6224,"dfs_38minute_(3, 1)_BB_MARUTI",29.76
6225,"dfs_38minute_(3, 1)_BBRSI_MARUTI",28.52
6226,"dfs_38minute_(3, 1)_BBRSI-UC_MARUTI",29.45
6227,"dfs_38minute_(3, 1)_MA_MARUTI",39.2
6228,"dfs_38minute_(3, 1)_MARSI-C_MARUTI",45.45
6229,"dfs_38minute_(3, 1)_MARSI-UC1_MARUTI",57.89
6230,"dfs_38minute_(3, 1)_MARSI-UC2_MARUTI",42.86
6231,"dfs_38minute_(3, 1)_RSI_MARUTI",30.87
6232,"dfs_38minute_(30, 10)_BB_MARUTI",36.36
6233,"dfs_38minute_(30, 10)_BBRSI_MARUTI",42.11
6234,"dfs_38minute_(30, 10)_BBRSI-UC_MARUTI",36.36
6235,"dfs_38minute_(30, 10)_MA_MARUTI",42.86
6236,"dfs_38minute_(30, 10)_MARSI-C_MARUTI",50.0
6237,"dfs_38minute_(30, 10)_MARSI-UC1_MARUTI",62.5
6238,"dfs_38minute_(30, 10)_MARSI-UC2_MARUTI",42.86
6239,"dfs_38minute_(30, 10)_RSI_MARUTI",37.04
6240,"dfs_day_(1, 0.33)_BB_MCDOWELL-N",55.56
6241,"dfs_day_(1, 0.33)_BBRSI_MCDOWELL-N",45.16
6242,"dfs_day_(1, 0.33)_BBRSI-UC_MCDOWELL-N",54.0
6243,"dfs_day_(1, 0.33)_MA_MCDOWELL-N",52.0
6244,"dfs_day_(1, 0.33)_MARSI-C_MCDOWELL-N",50.0
6245,"dfs_day_(1, 0.33)_MARSI-UC1_MCDOWELL-N",100.0
6246,"dfs_day_(1, 0.33)_MARSI-UC2_MCDOWELL-N",50.0
6247,"dfs_day_(1, 0.33)_RSI_MCDOWELL-N",41.05
6248,"dfs_day_(15, 5)_BB_MCDOWELL-N",39.39
6249,"dfs_day_(15, 5)_BBRSI_MCDOWELL-N",31.82
6250,"dfs_day_(15, 5)_BBRSI-UC_MCDOWELL-N",38.71
6251,"dfs_day_(15, 5)_MA_MCDOWELL-N",31.58
6252,"dfs_day_(15, 5)_MARSI-C_MCDOWELL-N",50.0
6253,"dfs_day_(15, 5)_MARSI-UC1_MCDOWELL-N",0.0
6254,"dfs_day_(15, 5)_MARSI-UC2_MCDOWELL-N",0.0
6255,"dfs_day_(15, 5)_RSI_MCDOWELL-N",37.5
6256,"dfs_day_(3, 1)_BB_MCDOWELL-N",36.73
6257,"dfs_day_(3, 1)_BBRSI_MCDOWELL-N",26.67
6258,"dfs_day_(3, 1)_BBRSI-UC_MCDOWELL-N",33.33
6259,"dfs_day_(3, 1)_MA_MCDOWELL-N",44.0
6260,"dfs_day_(3, 1)_MARSI-C_MCDOWELL-N",50.0
6261,"dfs_day_(3, 1)_MARSI-UC1_MCDOWELL-N",100.0
6262,"dfs_day_(3, 1)_MARSI-UC2_MCDOWELL-N",33.33
6263,"dfs_day_(3, 1)_RSI_MCDOWELL-N",32.47
6264,"dfs_day_(30, 10)_BB_MCDOWELL-N",29.41
6265,"dfs_day_(30, 10)_BBRSI_MCDOWELL-N",25.0
6266,"dfs_day_(30, 10)_BBRSI-UC_MCDOWELL-N",29.41
6267,"dfs_day_(30, 10)_MA_MCDOWELL-N",23.08
6268,"dfs_day_(30, 10)_MARSI-C_MCDOWELL-N",50.0
6269,"dfs_day_(30, 10)_MARSI-UC1_MCDOWELL-N",100.0
6270,"dfs_day_(30, 10)_MARSI-UC2_MCDOWELL-N",16.67
6271,"dfs_day_(30, 10)_RSI_MCDOWELL-N",30.0
6272,"dfs_hour_(1, 0.33)_BB_MCDOWELL-N",35.23
6273,"dfs_hour_(1, 0.33)_BBRSI_MCDOWELL-N",35.61
6274,"dfs_hour_(1, 0.33)_BBRSI-UC_MCDOWELL-N",35.26
6275,"dfs_hour_(1, 0.33)_MA_MCDOWELL-N",36.97
6276,"dfs_hour_(1, 0.33)_MARSI-C_MCDOWELL-N",27.27
6277,"dfs_hour_(1, 0.33)_MARSI-UC1_MCDOWELL-N",28.57
6278,"dfs_hour_(1, 0.33)_MARSI-UC2_MCDOWELL-N",35.71
6279,"dfs_hour_(1, 0.33)_RSI_MCDOWELL-N",34.6
6280,"dfs_hour_(15, 5)_BB_MCDOWELL-N",28.57
6281,"dfs_hour_(15, 5)_BBRSI_MCDOWELL-N",29.33
6282,"dfs_hour_(15, 5)_BBRSI-UC_MCDOWELL-N",28.57
6283,"dfs_hour_(15, 5)_MA_MCDOWELL-N",29.31
6284,"dfs_hour_(15, 5)_MARSI-C_MCDOWELL-N",20.0
6285,"dfs_hour_(15, 5)_MARSI-UC1_MCDOWELL-N",33.33
6286,"dfs_hour_(15, 5)_MARSI-UC2_MCDOWELL-N",26.09
6287,"dfs_hour_(15, 5)_RSI_MCDOWELL-N",28.74
6288,"dfs_hour_(3, 1)_BB_MCDOWELL-N",30.07
6289,"dfs_hour_(3, 1)_BBRSI_MCDOWELL-N",32.48
6290,"dfs_hour_(3, 1)_BBRSI-UC_MCDOWELL-N",30.59
6291,"dfs_hour_(3, 1)_MA_MCDOWELL-N",35.71
6292,"dfs_hour_(3, 1)_MARSI-C_MCDOWELL-N",27.27
6293,"dfs_hour_(3, 1)_MARSI-UC1_MCDOWELL-N",42.86
6294,"dfs_hour_(3, 1)_MARSI-UC2_MCDOWELL-N",36.84
6295,"dfs_hour_(3, 1)_RSI_MCDOWELL-N",29.14
6296,"dfs_hour_(30, 10)_BB_MCDOWELL-N",31.82
6297,"dfs_hour_(30, 10)_BBRSI_MCDOWELL-N",31.82
6298,"dfs_hour_(30, 10)_BBRSI-UC_MCDOWELL-N",31.82
6299,"dfs_hour_(30, 10)_MA_MCDOWELL-N",30.77
6300,"dfs_hour_(30, 10)_MARSI-C_MCDOWELL-N",25.0
6301,"dfs_hour_(30, 10)_MARSI-UC1_MCDOWELL-N",44.44
6302,"dfs_hour_(30, 10)_MARSI-UC2_MCDOWELL-N",30.77
6303,"dfs_hour_(30, 10)_RSI_MCDOWELL-N",30.0
6304,"dfs_38minute_(1, 0.33)_BB_MCDOWELL-N",30.55
6305,"dfs_38minute_(1, 0.33)_BBRSI_MCDOWELL-N",31.46
6306,"dfs_38minute_(1, 0.33)_BBRSI-UC_MCDOWELL-N",29.74
6307,"dfs_38minute_(1, 0.33)_MA_MCDOWELL-N",33.78
6308,"dfs_38minute_(1, 0.33)_MARSI-C_MCDOWELL-N",31.25
6309,"dfs_38minute_(1, 0.33)_MARSI-UC1_MCDOWELL-N",43.75
6310,"dfs_38minute_(1, 0.33)_MARSI-UC2_MCDOWELL-N",47.73
6311,"dfs_38minute_(1, 0.33)_RSI_MCDOWELL-N",30.65
6312,"dfs_38minute_(15, 5)_BB_MCDOWELL-N",28.05
6313,"dfs_38minute_(15, 5)_BBRSI_MCDOWELL-N",29.07
6314,"dfs_38minute_(15, 5)_BBRSI-UC_MCDOWELL-N",28.05
6315,"dfs_38minute_(15, 5)_MA_MCDOWELL-N",26.47
6316,"dfs_38minute_(15, 5)_MARSI-C_MCDOWELL-N",28.57
6317,"dfs_38minute_(15, 5)_MARSI-UC1_MCDOWELL-N",35.71
6318,"dfs_38minute_(15, 5)_MARSI-UC2_MCDOWELL-N",27.59
6319,"dfs_38minute_(15, 5)_RSI_MCDOWELL-N",29.29
6320,"dfs_38minute_(3, 1)_BB_MCDOWELL-N",26.27
6321,"dfs_38minute_(3, 1)_BBRSI_MCDOWELL-N",28.48
6322,"dfs_38minute_(3, 1)_BBRSI-UC_MCDOWELL-N",26.11
6323,"dfs_38minute_(3, 1)_MA_MCDOWELL-N",29.65
6324,"dfs_38minute_(3, 1)_MARSI-C_MCDOWELL-N",18.75
6325,"dfs_38minute_(3, 1)_MARSI-UC1_MCDOWELL-N",26.67
6326,"dfs_38minute_(3, 1)_MARSI-UC2_MCDOWELL-N",31.58
6327,"dfs_38minute_(3, 1)_RSI_MCDOWELL-N",29.5
6328,"dfs_38minute_(30, 10)_BB_MCDOWELL-N",28.57
6329,"dfs_38minute_(30, 10)_BBRSI_MCDOWELL-N",28.0
6330,"dfs_38minute_(30, 10)_BBRSI-UC_MCDOWELL-N",28.57
6331,"dfs_38minute_(30, 10)_MA_MCDOWELL-N",25.93
6332,"dfs_38minute_(30, 10)_MARSI-C_MCDOWELL-N",16.67
6333,"dfs_38minute_(30, 10)_MARSI-UC1_MCDOWELL-N",27.27
6334,"dfs_38minute_(30, 10)_MARSI-UC2_MCDOWELL-N",25.0
6335,"dfs_38minute_(30, 10)_RSI_MCDOWELL-N",30.0
6336,"dfs_day_(1, 0.33)_BB_MM",37.5
6337,"dfs_day_(1, 0.33)_BBRSI_MM",39.29
6338,"dfs_day_(1, 0.33)_BBRSI-UC_MM",38.64
6339,"dfs_day_(1, 0.33)_MA_MM",40.0
6340,"dfs_day_(1, 0.33)_MARSI-C_MM",0.0
6341,"dfs_day_(1, 0.33)_MARSI-UC1_MM",0.0
6342,"dfs_day_(1, 0.33)_MARSI-UC2_MM",28.57
6343,"dfs_day_(1, 0.33)_RSI_MM",44.79
6344,"dfs_day_(15, 5)_BB_MM",33.33
6345,"dfs_day_(15, 5)_BBRSI_MM",23.53
6346,"dfs_day_(15, 5)_BBRSI-UC_MM",32.0
6347,"dfs_day_(15, 5)_MA_MM",31.25
6348,"dfs_day_(15, 5)_MARSI-C_MM",0.0
6349,"dfs_day_(15, 5)_MARSI-UC1_MM",100.0
6350,"dfs_day_(15, 5)_MARSI-UC2_MM",100.0
6351,"dfs_day_(15, 5)_RSI_MM",25.81
6352,"dfs_day_(3, 1)_BB_MM",34.09
6353,"dfs_day_(3, 1)_BBRSI_MM",37.04
6354,"dfs_day_(3, 1)_BBRSI-UC_MM",32.5
6355,"dfs_day_(3, 1)_MA_MM",20.0
6356,"dfs_day_(3, 1)_MARSI-C_MM",100.0
6357,"dfs_day_(3, 1)_MARSI-UC1_MM",0.0
6358,"dfs_day_(3, 1)_MARSI-UC2_MM",33.33
6359,"dfs_day_(3, 1)_RSI_MM",35.06
6360,"dfs_day_(30, 10)_BB_MM",41.18
6361,"dfs_day_(30, 10)_BBRSI_MM",33.33
6362,"dfs_day_(30, 10)_BBRSI-UC_MM",41.18
6363,"dfs_day_(30, 10)_MA_MM",36.36
6364,"dfs_day_(30, 10)_MARSI-C_MM",0.0
6365,"dfs_day_(30, 10)_MARSI-UC1_MM",100.0
6366,"dfs_day_(30, 10)_MARSI-UC2_MM",100.0
6367,"dfs_day_(30, 10)_RSI_MM",33.33
6368,"dfs_hour_(1, 0.33)_BB_MM",30.14
6369,"dfs_hour_(1, 0.33)_BBRSI_MM",36.51
6370,"dfs_hour_(1, 0.33)_BBRSI-UC_MM",31.01
6371,"dfs_hour_(1, 0.33)_MA_MM",31.68
6372,"dfs_hour_(1, 0.33)_MARSI-C_MM",33.33
6373,"dfs_hour_(1, 0.33)_MARSI-UC1_MM",42.86
6374,"dfs_hour_(1, 0.33)_MARSI-UC2_MM",33.33
6375,"dfs_hour_(1, 0.33)_RSI_MM",36.58
6376,"dfs_hour_(15, 5)_BB_MM",33.9
6377,"dfs_hour_(15, 5)_BBRSI_MM",32.14
6378,"dfs_hour_(15, 5)_BBRSI-UC_MM",33.9
6379,"dfs_hour_(15, 5)_MA_MM",34.78
6380,"dfs_hour_(15, 5)_MARSI-C_MM",37.5
6381,"dfs_hour_(15, 5)_MARSI-UC1_MM",50.0
6382,"dfs_hour_(15, 5)_MARSI-UC2_MM",25.0
6383,"dfs_hour_(15, 5)_RSI_MM",30.65
6384,"dfs_hour_(3, 1)_BB_MM",31.37
6385,"dfs_hour_(3, 1)_BBRSI_MM",32.32
6386,"dfs_hour_(3, 1)_BBRSI-UC_MM",32.45
6387,"dfs_hour_(3, 1)_MA_MM",31.29
6388,"dfs_hour_(3, 1)_MARSI-C_MM",18.18
6389,"dfs_hour_(3, 1)_MARSI-UC1_MM",0.0
6390,"dfs_hour_(3, 1)_MARSI-UC2_MM",18.75
6391,"dfs_hour_(3, 1)_RSI_MM",31.87
6392,"dfs_hour_(30, 10)_BB_MM",42.11
6393,"dfs_hour_(30, 10)_BBRSI_MM",42.11
6394,"dfs_hour_(30, 10)_BBRSI-UC_MM",42.11
6395,"dfs_hour_(30, 10)_MA_MM",46.67
6396,"dfs_hour_(30, 10)_MARSI-C_MM",33.33
6397,"dfs_hour_(30, 10)_MARSI-UC1_MM",50.0
6398,"dfs_hour_(30, 10)_MARSI-UC2_MM",42.86
6399,"dfs_hour_(30, 10)_RSI_MM",35.0
6400,"dfs_38minute_(1, 0.33)_BB_MM",34.62
6401,"dfs_38minute_(1, 0.33)_BBRSI_MM",34.86
6402,"dfs_38minute_(1, 0.33)_BBRSI-UC_MM",34.07
6403,"dfs_38minute_(1, 0.33)_MA_MM",34.65
6404,"dfs_38minute_(1, 0.33)_MARSI-C_MM",41.67
6405,"dfs_38minute_(1, 0.33)_MARSI-UC1_MM",18.18
6406,"dfs_38minute_(1, 0.33)_MARSI-UC2_MM",35.09
6407,"dfs_38minute_(1, 0.33)_RSI_MM",34.78
6408,"dfs_38minute_(15, 5)_BB_MM",31.25
6409,"dfs_38minute_(15, 5)_BBRSI_MM",27.59
6410,"dfs_38minute_(15, 5)_BBRSI-UC_MM",29.69
6411,"dfs_38minute_(15, 5)_MA_MM",33.33
6412,"dfs_38minute_(15, 5)_MARSI-C_MM",27.27
6413,"dfs_38minute_(15, 5)_MARSI-UC1_MM",27.27
6414,"dfs_38minute_(15, 5)_MARSI-UC2_MM",25.81
6415,"dfs_38minute_(15, 5)_RSI_MM",34.92
6416,"dfs_38minute_(3, 1)_BB_MM",30.75
6417,"dfs_38minute_(3, 1)_BBRSI_MM",29.3
6418,"dfs_38minute_(3, 1)_BBRSI-UC_MM",29.94
6419,"dfs_38minute_(3, 1)_MA_MM",31.47
6420,"dfs_38minute_(3, 1)_MARSI-C_MM",33.33
6421,"dfs_38minute_(3, 1)_MARSI-UC1_MM",0.0
6422,"dfs_38minute_(3, 1)_MARSI-UC2_MM",28.85
6423,"dfs_38minute_(3, 1)_RSI_MM",29.35
6424,"dfs_38minute_(30, 10)_BB_MM",37.5
6425,"dfs_38minute_(30, 10)_BBRSI_MM",38.89
6426,"dfs_38minute_(30, 10)_BBRSI-UC_MM",38.89
6427,"dfs_38minute_(30, 10)_MA_MM",57.14
6428,"dfs_38minute_(30, 10)_MARSI-C_MM",40.0
6429,"dfs_38minute_(30, 10)_MARSI-UC1_MM",57.14
6430,"dfs_38minute_(30, 10)_MARSI-UC2_MM",38.46
6431,"dfs_38minute_(30, 10)_RSI_MM",34.78
6432,"dfs_day_(1, 0.33)_BB_MUTHOOTFIN",46.0
6433,"dfs_day_(1, 0.33)_BBRSI_MUTHOOTFIN",48.57
6434,"dfs_day_(1, 0.33)_BBRSI-UC_MUTHOOTFIN",44.68
6435,"dfs_day_(1, 0.33)_MA_MUTHOOTFIN",33.33
6436,"dfs_day_(1, 0.33)_MARSI-C_MUTHOOTFIN",0.0
6437,"dfs_day_(1, 0.33)_MARSI-UC1_MUTHOOTFIN",100.0
6438,"dfs_day_(1, 0.33)_MARSI-UC2_MUTHOOTFIN",33.33
6439,"dfs_day_(1, 0.33)_RSI_MUTHOOTFIN",44.44
6440,"dfs_day_(15, 5)_BB_MUTHOOTFIN",34.62
6441,"dfs_day_(15, 5)_BBRSI_MUTHOOTFIN",40.91
6442,"dfs_day_(15, 5)_BBRSI-UC_MUTHOOTFIN",40.0
6443,"dfs_day_(15, 5)_MA_MUTHOOTFIN",17.65
6444,"dfs_day_(15, 5)_MARSI-C_MUTHOOTFIN",0.0
6445,"dfs_day_(15, 5)_MARSI-UC1_MUTHOOTFIN",100.0
6446,"dfs_day_(15, 5)_MARSI-UC2_MUTHOOTFIN",33.33
6447,"dfs_day_(15, 5)_RSI_MUTHOOTFIN",48.48
6448,"dfs_day_(3, 1)_BB_MUTHOOTFIN",39.13
6449,"dfs_day_(3, 1)_BBRSI_MUTHOOTFIN",37.5
6450,"dfs_day_(3, 1)_BBRSI-UC_MUTHOOTFIN",37.21
6451,"dfs_day_(3, 1)_MA_MUTHOOTFIN",38.89
6452,"dfs_day_(3, 1)_MARSI-C_MUTHOOTFIN",0.0
6453,"dfs_day_(3, 1)_MARSI-UC1_MUTHOOTFIN",100.0
6454,"dfs_day_(3, 1)_MARSI-UC2_MUTHOOTFIN",33.33
6455,"dfs_day_(3, 1)_RSI_MUTHOOTFIN",40.0
6456,"dfs_day_(30, 10)_BB_MUTHOOTFIN",42.86
6457,"dfs_day_(30, 10)_BBRSI_MUTHOOTFIN",41.67
6458,"dfs_day_(30, 10)_BBRSI-UC_MUTHOOTFIN",46.15
6459,"dfs_day_(30, 10)_MA_MUTHOOTFIN",45.45
6460,"dfs_day_(30, 10)_MARSI-C_MUTHOOTFIN",100.0
6461,"dfs_day_(30, 10)_MARSI-UC1_MUTHOOTFIN",100.0
6462,"dfs_day_(30, 10)_MARSI-UC2_MUTHOOTFIN",33.33
6463,"dfs_day_(30, 10)_RSI_MUTHOOTFIN",50.0
6464,"dfs_hour_(1, 0.33)_BB_MUTHOOTFIN",40.54
6465,"dfs_hour_(1, 0.33)_BBRSI_MUTHOOTFIN",42.2
6466,"dfs_hour_(1, 0.33)_BBRSI-UC_MUTHOOTFIN",41.5
6467,"dfs_hour_(1, 0.33)_MA_MUTHOOTFIN",29.65
6468,"dfs_hour_(1, 0.33)_MARSI-C_MUTHOOTFIN",28.57
6469,"dfs_hour_(1, 0.33)_MARSI-UC1_MUTHOOTFIN",50.0
6470,"dfs_hour_(1, 0.33)_MARSI-UC2_MUTHOOTFIN",47.92
6471,"dfs_hour_(1, 0.33)_RSI_MUTHOOTFIN",37.77
6472,"dfs_hour_(15, 5)_BB_MUTHOOTFIN",37.5
6473,"dfs_hour_(15, 5)_BBRSI_MUTHOOTFIN",40.32
6474,"dfs_hour_(15, 5)_BBRSI-UC_MUTHOOTFIN",38.57
6475,"dfs_hour_(15, 5)_MA_MUTHOOTFIN",35.0
6476,"dfs_hour_(15, 5)_MARSI-C_MUTHOOTFIN",41.18
6477,"dfs_hour_(15, 5)_MARSI-UC1_MUTHOOTFIN",53.33
6478,"dfs_hour_(15, 5)_MARSI-UC2_MUTHOOTFIN",42.86
6479,"dfs_hour_(15, 5)_RSI_MUTHOOTFIN",34.62
6480,"dfs_hour_(3, 1)_BB_MUTHOOTFIN",34.58
6481,"dfs_hour_(3, 1)_BBRSI_MUTHOOTFIN",38.4
6482,"dfs_hour_(3, 1)_BBRSI-UC_MUTHOOTFIN",35.13
6483,"dfs_hour_(3, 1)_MA_MUTHOOTFIN",27.04
6484,"dfs_hour_(3, 1)_MARSI-C_MUTHOOTFIN",31.58
6485,"dfs_hour_(3, 1)_MARSI-UC1_MUTHOOTFIN",42.11
6486,"dfs_hour_(3, 1)_MARSI-UC2_MUTHOOTFIN",45.24
6487,"dfs_hour_(3, 1)_RSI_MUTHOOTFIN",34.15
6488,"dfs_hour_(30, 10)_BB_MUTHOOTFIN",47.83
6489,"dfs_hour_(30, 10)_BBRSI_MUTHOOTFIN",45.83
6490,"dfs_hour_(30, 10)_BBRSI-UC_MUTHOOTFIN",47.83
6491,"dfs_hour_(30, 10)_MA_MUTHOOTFIN",52.38
6492,"dfs_hour_(30, 10)_MARSI-C_MUTHOOTFIN",45.45
6493,"dfs_hour_(30, 10)_MARSI-UC1_MUTHOOTFIN",63.64
6494,"dfs_hour_(30, 10)_MARSI-UC2_MUTHOOTFIN",57.14
6495,"dfs_hour_(30, 10)_RSI_MUTHOOTFIN",42.31
6496,"dfs_38minute_(1, 0.33)_BB_MUTHOOTFIN",43.44
6497,"dfs_38minute_(1, 0.33)_BBRSI_MUTHOOTFIN",42.82
6498,"dfs_38minute_(1, 0.33)_BBRSI-UC_MUTHOOTFIN",43.6
6499,"dfs_38minute_(1, 0.33)_MA_MUTHOOTFIN",35.59
6500,"dfs_38minute_(1, 0.33)_MARSI-C_MUTHOOTFIN",36.84
6501,"dfs_38minute_(1, 0.33)_MARSI-UC1_MUTHOOTFIN",30.0
6502,"dfs_38minute_(1, 0.33)_MARSI-UC2_MUTHOOTFIN",35.19
6503,"dfs_38minute_(1, 0.33)_RSI_MUTHOOTFIN",37.6
6504,"dfs_38minute_(15, 5)_BB_MUTHOOTFIN",37.21
6505,"dfs_38minute_(15, 5)_BBRSI_MUTHOOTFIN",36.0
6506,"dfs_38minute_(15, 5)_BBRSI-UC_MUTHOOTFIN",37.65
6507,"dfs_38minute_(15, 5)_MA_MUTHOOTFIN",35.21
6508,"dfs_38minute_(15, 5)_MARSI-C_MUTHOOTFIN",53.85
6509,"dfs_38minute_(15, 5)_MARSI-UC1_MUTHOOTFIN",33.33
6510,"dfs_38minute_(15, 5)_MARSI-UC2_MUTHOOTFIN",35.71
6511,"dfs_38minute_(15, 5)_RSI_MUTHOOTFIN",34.02
6512,"dfs_38minute_(3, 1)_BB_MUTHOOTFIN",33.85
6513,"dfs_38minute_(3, 1)_BBRSI_MUTHOOTFIN",35.27
6514,"dfs_38minute_(3, 1)_BBRSI-UC_MUTHOOTFIN",33.69
6515,"dfs_38minute_(3, 1)_MA_MUTHOOTFIN",32.68
6516,"dfs_38minute_(3, 1)_MARSI-C_MUTHOOTFIN",55.56
6517,"dfs_38minute_(3, 1)_MARSI-UC1_MUTHOOTFIN",22.22
6518,"dfs_38minute_(3, 1)_MARSI-UC2_MUTHOOTFIN",34.04
6519,"dfs_38minute_(3, 1)_RSI_MUTHOOTFIN",32.4
6520,"dfs_38minute_(30, 10)_BB_MUTHOOTFIN",42.86
6521,"dfs_38minute_(30, 10)_BBRSI_MUTHOOTFIN",40.74
6522,"dfs_38minute_(30, 10)_BBRSI-UC_MUTHOOTFIN",42.86
6523,"dfs_38minute_(30, 10)_MA_MUTHOOTFIN",47.83
6524,"dfs_38minute_(30, 10)_MARSI-C_MUTHOOTFIN",44.44
6525,"dfs_38minute_(30, 10)_MARSI-UC1_MUTHOOTFIN",36.36
6526,"dfs_38minute_(30, 10)_MARSI-UC2_MUTHOOTFIN",53.33
6527,"dfs_38minute_(30, 10)_RSI_MUTHOOTFIN",41.94
6528,"dfs_day_(1, 0.33)_BB_NAUKRI",60.47
6529,"dfs_day_(1, 0.33)_BBRSI_NAUKRI",38.46
6530,"dfs_day_(1, 0.33)_BBRSI-UC_NAUKRI",58.54
6531,"dfs_day_(1, 0.33)_MA_NAUKRI",35.0
6532,"dfs_day_(1, 0.33)_MARSI-C_NAUKRI",100.0
6533,"dfs_day_(1, 0.33)_MARSI-UC1_NAUKRI",100.0
6534,"dfs_day_(1, 0.33)_MARSI-UC2_NAUKRI",75.0
6535,"dfs_day_(1, 0.33)_RSI_NAUKRI",48.68
6536,"dfs_day_(15, 5)_BB_NAUKRI",40.0
6537,"dfs_day_(15, 5)_BBRSI_NAUKRI",33.33
6538,"dfs_day_(15, 5)_BBRSI-UC_NAUKRI",41.67
6539,"dfs_day_(15, 5)_MA_NAUKRI",41.18
6540,"dfs_day_(15, 5)_MARSI-C_NAUKRI",0.0
6541,"dfs_day_(15, 5)_MARSI-UC1_NAUKRI",0.0
