,Key,Entry_data
421,"dfs_hour_(1, 0.33)_MARSI-UC1_AMBUJACEM",15
422,"dfs_hour_(1, 0.33)_MARSI-UC2_AMBUJACEM",37
423,"dfs_hour_(1, 0.33)_RSI_AMBUJACEM",621
424,"dfs_hour_(15, 5)_BB_AMBUJACEM",60
425,"dfs_hour_(15, 5)_BBRSI_AMBUJACEM",56
426,"dfs_hour_(15, 5)_BBRSI-UC_AMBUJACEM",60
427,"dfs_hour_(15, 5)_MA_AMBUJACEM",57
428,"dfs_hour_(15, 5)_MARSI-C_AMBUJACEM",6
429,"dfs_hour_(15, 5)_MARSI-UC1_AMBUJACEM",10
430,"dfs_hour_(15, 5)_MARSI-UC2_AMBUJACEM",18
431,"dfs_hour_(15, 5)_RSI_AMBUJACEM",73
432,"dfs_hour_(3, 1)_BB_AMBUJACEM",259
433,"dfs_hour_(3, 1)_BBRSI_AMBUJACEM",189
434,"dfs_hour_(3, 1)_BBRSI-UC_AMBUJACEM",255
435,"dfs_hour_(3, 1)_MA_AMBUJACEM",144
436,"dfs_hour_(3, 1)_MARSI-C_AMBUJACEM",9
437,"dfs_hour_(3, 1)_MARSI-UC1_AMBUJACEM",14
438,"dfs_hour_(3, 1)_MARSI-UC2_AMBUJACEM",29
439,"dfs_hour_(3, 1)_RSI_AMBUJACEM",399
440,"dfs_hour_(30, 10)_BB_AMBUJACEM",22
441,"dfs_hour_(30, 10)_BBRSI_AMBUJACEM",24
442,"dfs_hour_(30, 10)_BBRSI-UC_AMBUJACEM",22
443,"dfs_hour_(30, 10)_MA_AMBUJACEM",20
444,"dfs_hour_(30, 10)_MARSI-C_AMBUJACEM",6
445,"dfs_hour_(30, 10)_MARSI-UC1_AMBUJACEM",8
446,"dfs_hour_(30, 10)_MARSI-UC2_AMBUJACEM",11
447,"dfs_hour_(30, 10)_RSI_AMBUJACEM",23
448,"dfs_38minute_(1, 0.33)_BB_AMBUJACEM",506
449,"dfs_38minute_(1, 0.33)_BBRSI_AMBUJACEM",336
450,"dfs_38minute_(1, 0.33)_BBRSI-UC_AMBUJACEM",489
451,"dfs_38minute_(1, 0.33)_MA_AMBUJACEM",210
452,"dfs_38minute_(1, 0.33)_MARSI-C_AMBUJACEM",17
453,"dfs_38minute_(1, 0.33)_MARSI-UC1_AMBUJACEM",14
454,"dfs_38minute_(1, 0.33)_MARSI-UC2_AMBUJACEM",40
455,"dfs_38minute_(1, 0.33)_RSI_AMBUJACEM",833
456,"dfs_38minute_(15, 5)_BB_AMBUJACEM",71
457,"dfs_38minute_(15, 5)_BBRSI_AMBUJACEM",60
458,"dfs_38minute_(15, 5)_BBRSI-UC_AMBUJACEM",70
459,"dfs_38minute_(15, 5)_MA_AMBUJACEM",52
460,"dfs_38minute_(15, 5)_MARSI-C_AMBUJACEM",16
461,"dfs_38minute_(15, 5)_MARSI-UC1_AMBUJACEM",11
462,"dfs_38minute_(15, 5)_MARSI-UC2_AMBUJACEM",23
463,"dfs_38minute_(15, 5)_RSI_AMBUJACEM",76
464,"dfs_38minute_(3, 1)_BB_AMBUJACEM",361
465,"dfs_38minute_(3, 1)_BBRSI_AMBUJACEM",261
466,"dfs_38minute_(3, 1)_BBRSI-UC_AMBUJACEM",354
467,"dfs_38minute_(3, 1)_MA_AMBUJACEM",177
468,"dfs_38minute_(3, 1)_MARSI-C_AMBUJACEM",17
469,"dfs_38minute_(3, 1)_MARSI-UC1_AMBUJACEM",14
470,"dfs_38minute_(3, 1)_MARSI-UC2_AMBUJACEM",39
471,"dfs_38minute_(3, 1)_RSI_AMBUJACEM",498
472,"dfs_38minute_(30, 10)_BB_AMBUJACEM",21
473,"dfs_38minute_(30, 10)_BBRSI_AMBUJACEM",24
474,"dfs_38minute_(30, 10)_BBRSI-UC_AMBUJACEM",21
475,"dfs_38minute_(30, 10)_MA_AMBUJACEM",20
476,"dfs_38minute_(30, 10)_MARSI-C_AMBUJACEM",9
477,"dfs_38minute_(30, 10)_MARSI-UC1_AMBUJACEM",5
478,"dfs_38minute_(30, 10)_MARSI-UC2_AMBUJACEM",12
479,"dfs_38minute_(30, 10)_RSI_AMBUJACEM",24
480,"dfs_day_(1, 0.33)_BB_APOLLOHOSP",45
481,"dfs_day_(1, 0.33)_BBRSI_APOLLOHOSP",33
482,"dfs_day_(1, 0.33)_BBRSI-UC_APOLLOHOSP",44
483,"dfs_day_(1, 0.33)_MA_APOLLOHOSP",23
484,"dfs_day_(1, 0.33)_MARSI-C_APOLLOHOSP",1
485,"dfs_day_(1, 0.33)_MARSI-UC1_APOLLOHOSP",2
486,"dfs_day_(1, 0.33)_MARSI-UC2_APOLLOHOSP",6
487,"dfs_day_(1, 0.33)_RSI_APOLLOHOSP",102
488,"dfs_day_(15, 5)_BB_APOLLOHOSP",23
489,"dfs_day_(15, 5)_BBRSI_APOLLOHOSP",20
490,"dfs_day_(15, 5)_BBRSI-UC_APOLLOHOSP",23
491,"dfs_day_(15, 5)_MA_APOLLOHOSP",20
492,"dfs_day_(15, 5)_MARSI-C_APOLLOHOSP",1
493,"dfs_day_(15, 5)_MARSI-UC1_APOLLOHOSP",2
494,"dfs_day_(15, 5)_MARSI-UC2_APOLLOHOSP",6
495,"dfs_day_(15, 5)_RSI_APOLLOHOSP",34
496,"dfs_day_(3, 1)_BB_APOLLOHOSP",43
497,"dfs_day_(3, 1)_BBRSI_APOLLOHOSP",33
498,"dfs_day_(3, 1)_BBRSI-UC_APOLLOHOSP",43
499,"dfs_day_(3, 1)_MA_APOLLOHOSP",23
500,"dfs_day_(3, 1)_MARSI-C_APOLLOHOSP",1
501,"dfs_day_(3, 1)_MARSI-UC1_APOLLOHOSP",2
502,"dfs_day_(3, 1)_MARSI-UC2_APOLLOHOSP",6
503,"dfs_day_(3, 1)_RSI_APOLLOHOSP",82
504,"dfs_day_(30, 10)_BB_APOLLOHOSP",12
505,"dfs_day_(30, 10)_BBRSI_APOLLOHOSP",11
506,"dfs_day_(30, 10)_BBRSI-UC_APOLLOHOSP",12
507,"dfs_day_(30, 10)_MA_APOLLOHOSP",12
508,"dfs_day_(30, 10)_MARSI-C_APOLLOHOSP",1
509,"dfs_day_(30, 10)_MARSI-UC1_APOLLOHOSP",2
510,"dfs_day_(30, 10)_MARSI-UC2_APOLLOHOSP",5
511,"dfs_day_(30, 10)_RSI_APOLLOHOSP",17
512,"dfs_hour_(1, 0.33)_BB_APOLLOHOSP",357
513,"dfs_hour_(1, 0.33)_BBRSI_APOLLOHOSP",258
514,"dfs_hour_(1, 0.33)_BBRSI-UC_APOLLOHOSP",347
515,"dfs_hour_(1, 0.33)_MA_APOLLOHOSP",162
516,"dfs_hour_(1, 0.33)_MARSI-C_APOLLOHOSP",16
517,"dfs_hour_(1, 0.33)_MARSI-UC1_APOLLOHOSP",22
518,"dfs_hour_(1, 0.33)_MARSI-UC2_APOLLOHOSP",48
519,"dfs_hour_(1, 0.33)_RSI_APOLLOHOSP",679
520,"dfs_hour_(15, 5)_BB_APOLLOHOSP",68
521,"dfs_hour_(15, 5)_BBRSI_APOLLOHOSP",62
522,"dfs_hour_(15, 5)_BBRSI-UC_APOLLOHOSP",67
523,"dfs_hour_(15, 5)_MA_APOLLOHOSP",53
524,"dfs_hour_(15, 5)_MARSI-C_APOLLOHOSP",14
525,"dfs_hour_(15, 5)_MARSI-UC1_APOLLOHOSP",14
526,"dfs_hour_(15, 5)_MARSI-UC2_APOLLOHOSP",21
527,"dfs_hour_(15, 5)_RSI_APOLLOHOSP",77
528,"dfs_hour_(3, 1)_BB_APOLLOHOSP",289
529,"dfs_hour_(3, 1)_BBRSI_APOLLOHOSP",215
530,"dfs_hour_(3, 1)_BBRSI-UC_APOLLOHOSP",278
531,"dfs_hour_(3, 1)_MA_APOLLOHOSP",150
532,"dfs_hour_(3, 1)_MARSI-C_APOLLOHOSP",16
533,"dfs_hour_(3, 1)_MARSI-UC1_APOLLOHOSP",21
534,"dfs_hour_(3, 1)_MARSI-UC2_APOLLOHOSP",43
535,"dfs_hour_(3, 1)_RSI_APOLLOHOSP",426
536,"dfs_hour_(30, 10)_BB_APOLLOHOSP",19
537,"dfs_hour_(30, 10)_BBRSI_APOLLOHOSP",22
538,"dfs_hour_(30, 10)_BBRSI-UC_APOLLOHOSP",19
539,"dfs_hour_(30, 10)_MA_APOLLOHOSP",19
540,"dfs_hour_(30, 10)_MARSI-C_APOLLOHOSP",12
541,"dfs_hour_(30, 10)_MARSI-UC1_APOLLOHOSP",12
542,"dfs_hour_(30, 10)_MARSI-UC2_APOLLOHOSP",12
543,"dfs_hour_(30, 10)_RSI_APOLLOHOSP",24
544,"dfs_38minute_(1, 0.33)_BB_APOLLOHOSP",510
545,"dfs_38minute_(1, 0.33)_BBRSI_APOLLOHOSP",360
546,"dfs_38minute_(1, 0.33)_BBRSI-UC_APOLLOHOSP",493
547,"dfs_38minute_(1, 0.33)_MA_APOLLOHOSP",225
548,"dfs_38minute_(1, 0.33)_MARSI-C_APOLLOHOSP",19
549,"dfs_38minute_(1, 0.33)_MARSI-UC1_APOLLOHOSP",22
550,"dfs_38minute_(1, 0.33)_MARSI-UC2_APOLLOHOSP",50
551,"dfs_38minute_(1, 0.33)_RSI_APOLLOHOSP",886
552,"dfs_38minute_(15, 5)_BB_APOLLOHOSP",65
553,"dfs_38minute_(15, 5)_BBRSI_APOLLOHOSP",71
554,"dfs_38minute_(15, 5)_BBRSI-UC_APOLLOHOSP",64
555,"dfs_38minute_(15, 5)_MA_APOLLOHOSP",55
556,"dfs_38minute_(15, 5)_MARSI-C_APOLLOHOSP",17
557,"dfs_38minute_(15, 5)_MARSI-UC1_APOLLOHOSP",15
558,"dfs_38minute_(15, 5)_MARSI-UC2_APOLLOHOSP",28
559,"dfs_38minute_(15, 5)_RSI_APOLLOHOSP",69
560,"dfs_38minute_(3, 1)_BB_APOLLOHOSP",381
561,"dfs_38minute_(3, 1)_BBRSI_APOLLOHOSP",282
562,"dfs_38minute_(3, 1)_BBRSI-UC_APOLLOHOSP",373
563,"dfs_38minute_(3, 1)_MA_APOLLOHOSP",202
564,"dfs_38minute_(3, 1)_MARSI-C_APOLLOHOSP",19
565,"dfs_38minute_(3, 1)_MARSI-UC1_APOLLOHOSP",21
566,"dfs_38minute_(3, 1)_MARSI-UC2_APOLLOHOSP",46
567,"dfs_38minute_(3, 1)_RSI_APOLLOHOSP",545
568,"dfs_38minute_(30, 10)_BB_APOLLOHOSP",26
569,"dfs_38minute_(30, 10)_BBRSI_APOLLOHOSP",24
570,"dfs_38minute_(30, 10)_BBRSI-UC_APOLLOHOSP",26
571,"dfs_38minute_(30, 10)_MA_APOLLOHOSP",18
572,"dfs_38minute_(30, 10)_MARSI-C_APOLLOHOSP",9
573,"dfs_38minute_(30, 10)_MARSI-UC1_APOLLOHOSP",11
574,"dfs_38minute_(30, 10)_MARSI-UC2_APOLLOHOSP",13
575,"dfs_38minute_(30, 10)_RSI_APOLLOHOSP",24
576,"dfs_day_(1, 0.33)_BB_ASIANPAINT",45
577,"dfs_day_(1, 0.33)_BBRSI_ASIANPAINT",22
578,"dfs_day_(1, 0.33)_BBRSI-UC_ASIANPAINT",41
579,"dfs_day_(1, 0.33)_MA_ASIANPAINT",27
580,"dfs_day_(1, 0.33)_MARSI-C_ASIANPAINT",0
581,"dfs_day_(1, 0.33)_MARSI-UC1_ASIANPAINT",0
582,"dfs_day_(1, 0.33)_MARSI-UC2_ASIANPAINT",6
583,"dfs_day_(1, 0.33)_RSI_ASIANPAINT",63
584,"dfs_day_(15, 5)_BB_ASIANPAINT",22
585,"dfs_day_(15, 5)_BBRSI_ASIANPAINT",14
586,"dfs_day_(15, 5)_BBRSI-UC_ASIANPAINT",20
587,"dfs_day_(15, 5)_MA_ASIANPAINT",15
588,"dfs_day_(15, 5)_MARSI-C_ASIANPAINT",0
589,"dfs_day_(15, 5)_MARSI-UC1_ASIANPAINT",0
590,"dfs_day_(15, 5)_MARSI-UC2_ASIANPAINT",4
591,"dfs_day_(15, 5)_RSI_ASIANPAINT",22
592,"dfs_day_(3, 1)_BB_ASIANPAINT",42
593,"dfs_day_(3, 1)_BBRSI_ASIANPAINT",21
594,"dfs_day_(3, 1)_BBRSI-UC_ASIANPAINT",38
595,"dfs_day_(3, 1)_MA_ASIANPAINT",25
596,"dfs_day_(3, 1)_MARSI-C_ASIANPAINT",0
597,"dfs_day_(3, 1)_MARSI-UC1_ASIANPAINT",0
598,"dfs_day_(3, 1)_MARSI-UC2_ASIANPAINT",5
599,"dfs_day_(3, 1)_RSI_ASIANPAINT",49
600,"dfs_day_(30, 10)_BB_ASIANPAINT",10
601,"dfs_day_(30, 10)_BBRSI_ASIANPAINT",9
602,"dfs_day_(30, 10)_BBRSI-UC_ASIANPAINT",10
603,"dfs_day_(30, 10)_MA_ASIANPAINT",10
604,"dfs_day_(30, 10)_MARSI-C_ASIANPAINT",0
605,"dfs_day_(30, 10)_MARSI-UC1_ASIANPAINT",0
606,"dfs_day_(30, 10)_MARSI-UC2_ASIANPAINT",4
607,"dfs_day_(30, 10)_RSI_ASIANPAINT",12
608,"dfs_hour_(1, 0.33)_BB_ASIANPAINT",327
609,"dfs_hour_(1, 0.33)_BBRSI_ASIANPAINT",230
610,"dfs_hour_(1, 0.33)_BBRSI-UC_ASIANPAINT",315
611,"dfs_hour_(1, 0.33)_MA_ASIANPAINT",165
612,"dfs_hour_(1, 0.33)_MARSI-C_ASIANPAINT",12
613,"dfs_hour_(1, 0.33)_MARSI-UC1_ASIANPAINT",11
614,"dfs_hour_(1, 0.33)_MARSI-UC2_ASIANPAINT",45
615,"dfs_hour_(1, 0.33)_RSI_ASIANPAINT",544
616,"dfs_hour_(15, 5)_BB_ASIANPAINT",45
617,"dfs_hour_(15, 5)_BBRSI_ASIANPAINT",46
618,"dfs_hour_(15, 5)_BBRSI-UC_ASIANPAINT",45
619,"dfs_hour_(15, 5)_MA_ASIANPAINT",37
620,"dfs_hour_(15, 5)_MARSI-C_ASIANPAINT",9
621,"dfs_hour_(15, 5)_MARSI-UC1_ASIANPAINT",9
622,"dfs_hour_(15, 5)_MARSI-UC2_ASIANPAINT",24
623,"dfs_hour_(15, 5)_RSI_ASIANPAINT",51
624,"dfs_hour_(3, 1)_BB_ASIANPAINT",237
625,"dfs_hour_(3, 1)_BBRSI_ASIANPAINT",174
626,"dfs_hour_(3, 1)_BBRSI-UC_ASIANPAINT",230
627,"dfs_hour_(3, 1)_MA_ASIANPAINT",143
628,"dfs_hour_(3, 1)_MARSI-C_ASIANPAINT",11
629,"dfs_hour_(3, 1)_MARSI-UC1_ASIANPAINT",11
630,"dfs_hour_(3, 1)_MARSI-UC2_ASIANPAINT",39
631,"dfs_hour_(3, 1)_RSI_ASIANPAINT",325
632,"dfs_hour_(30, 10)_BB_ASIANPAINT",16
633,"dfs_hour_(30, 10)_BBRSI_ASIANPAINT",17
634,"dfs_hour_(30, 10)_BBRSI-UC_ASIANPAINT",16
635,"dfs_hour_(30, 10)_MA_ASIANPAINT",20
636,"dfs_hour_(30, 10)_MARSI-C_ASIANPAINT",6
637,"dfs_hour_(30, 10)_MARSI-UC1_ASIANPAINT",7
638,"dfs_hour_(30, 10)_MARSI-UC2_ASIANPAINT",13
639,"dfs_hour_(30, 10)_RSI_ASIANPAINT",18
640,"dfs_38minute_(1, 0.33)_BB_ASIANPAINT",463
641,"dfs_38minute_(1, 0.33)_BBRSI_ASIANPAINT",308
642,"dfs_38minute_(1, 0.33)_BBRSI-UC_ASIANPAINT",450
643,"dfs_38minute_(1, 0.33)_MA_ASIANPAINT",219
644,"dfs_38minute_(1, 0.33)_MARSI-C_ASIANPAINT",11
645,"dfs_38minute_(1, 0.33)_MARSI-UC1_ASIANPAINT",9
646,"dfs_38minute_(1, 0.33)_MARSI-UC2_ASIANPAINT",46
647,"dfs_38minute_(1, 0.33)_RSI_ASIANPAINT",727
648,"dfs_38minute_(15, 5)_BB_ASIANPAINT",50
649,"dfs_38minute_(15, 5)_BBRSI_ASIANPAINT",51
650,"dfs_38minute_(15, 5)_BBRSI-UC_ASIANPAINT",51
651,"dfs_38minute_(15, 5)_MA_ASIANPAINT",45
652,"dfs_38minute_(15, 5)_MARSI-C_ASIANPAINT",7
653,"dfs_38minute_(15, 5)_MARSI-UC1_ASIANPAINT",9
654,"dfs_38minute_(15, 5)_MARSI-UC2_ASIANPAINT",21
655,"dfs_38minute_(15, 5)_RSI_ASIANPAINT",47
656,"dfs_38minute_(3, 1)_BB_ASIANPAINT",311
657,"dfs_38minute_(3, 1)_BBRSI_ASIANPAINT",236
658,"dfs_38minute_(3, 1)_BBRSI-UC_ASIANPAINT",306
659,"dfs_38minute_(3, 1)_MA_ASIANPAINT",189
660,"dfs_38minute_(3, 1)_MARSI-C_ASIANPAINT",10
661,"dfs_38minute_(3, 1)_MARSI-UC1_ASIANPAINT",9
662,"dfs_38minute_(3, 1)_MARSI-UC2_ASIANPAINT",42
663,"dfs_38minute_(3, 1)_RSI_ASIANPAINT",427
664,"dfs_38minute_(30, 10)_BB_ASIANPAINT",13
665,"dfs_38minute_(30, 10)_BBRSI_ASIANPAINT",16
666,"dfs_38minute_(30, 10)_BBRSI-UC_ASIANPAINT",13
667,"dfs_38minute_(30, 10)_MA_ASIANPAINT",18
668,"dfs_38minute_(30, 10)_MARSI-C_ASIANPAINT",7
669,"dfs_38minute_(30, 10)_MARSI-UC1_ASIANPAINT",7
670,"dfs_38minute_(30, 10)_MARSI-UC2_ASIANPAINT",12
671,"dfs_38minute_(30, 10)_RSI_ASIANPAINT",18
672,"dfs_day_(1, 0.33)_BB_AUROPHARMA",77
673,"dfs_day_(1, 0.33)_BBRSI_AUROPHARMA",52
674,"dfs_day_(1, 0.33)_BBRSI-UC_AUROPHARMA",74
675,"dfs_day_(1, 0.33)_MA_AUROPHARMA",22
676,"dfs_day_(1, 0.33)_MARSI-C_AUROPHARMA",1
677,"dfs_day_(1, 0.33)_MARSI-UC1_AUROPHARMA",2
678,"dfs_day_(1, 0.33)_MARSI-UC2_AUROPHARMA",4
679,"dfs_day_(1, 0.33)_RSI_AUROPHARMA",115
680,"dfs_day_(15, 5)_BB_AUROPHARMA",40
681,"dfs_day_(15, 5)_BBRSI_AUROPHARMA",34
682,"dfs_day_(15, 5)_BBRSI-UC_AUROPHARMA",39
683,"dfs_day_(15, 5)_MA_AUROPHARMA",16
684,"dfs_day_(15, 5)_MARSI-C_AUROPHARMA",1
685,"dfs_day_(15, 5)_MARSI-UC1_AUROPHARMA",2
686,"dfs_day_(15, 5)_MARSI-UC2_AUROPHARMA",4
687,"dfs_day_(15, 5)_RSI_AUROPHARMA",41
688,"dfs_day_(3, 1)_BB_AUROPHARMA",67
689,"dfs_day_(3, 1)_BBRSI_AUROPHARMA",48
690,"dfs_day_(3, 1)_BBRSI-UC_AUROPHARMA",64
691,"dfs_day_(3, 1)_MA_AUROPHARMA",22
692,"dfs_day_(3, 1)_MARSI-C_AUROPHARMA",1
693,"dfs_day_(3, 1)_MARSI-UC1_AUROPHARMA",2
694,"dfs_day_(3, 1)_MARSI-UC2_AUROPHARMA",4
695,"dfs_day_(3, 1)_RSI_AUROPHARMA",88
696,"dfs_day_(30, 10)_BB_AUROPHARMA",17
697,"dfs_day_(30, 10)_BBRSI_AUROPHARMA",17
698,"dfs_day_(30, 10)_BBRSI-UC_AUROPHARMA",17
699,"dfs_day_(30, 10)_MA_AUROPHARMA",12
700,"dfs_day_(30, 10)_MARSI-C_AUROPHARMA",1
701,"dfs_day_(30, 10)_MARSI-UC1_AUROPHARMA",2
702,"dfs_day_(30, 10)_MARSI-UC2_AUROPHARMA",4
703,"dfs_day_(30, 10)_RSI_AUROPHARMA",24
704,"dfs_hour_(1, 0.33)_BB_AUROPHARMA",416
705,"dfs_hour_(1, 0.33)_BBRSI_AUROPHARMA",303
706,"dfs_hour_(1, 0.33)_BBRSI-UC_AUROPHARMA",407
707,"dfs_hour_(1, 0.33)_MA_AUROPHARMA",155
708,"dfs_hour_(1, 0.33)_MARSI-C_AUROPHARMA",16
709,"dfs_hour_(1, 0.33)_MARSI-UC1_AUROPHARMA",10
710,"dfs_hour_(1, 0.33)_MARSI-UC2_AUROPHARMA",38
711,"dfs_hour_(1, 0.33)_RSI_AUROPHARMA",736
712,"dfs_hour_(15, 5)_BB_AUROPHARMA",81
713,"dfs_hour_(15, 5)_BBRSI_AUROPHARMA",83
714,"dfs_hour_(15, 5)_BBRSI-UC_AUROPHARMA",82
715,"dfs_hour_(15, 5)_MA_AUROPHARMA",53
716,"dfs_hour_(15, 5)_MARSI-C_AUROPHARMA",13
717,"dfs_hour_(15, 5)_MARSI-UC1_AUROPHARMA",7
718,"dfs_hour_(15, 5)_MARSI-UC2_AUROPHARMA",20
719,"dfs_hour_(15, 5)_RSI_AUROPHARMA",99
720,"dfs_hour_(3, 1)_BB_AUROPHARMA",329
721,"dfs_hour_(3, 1)_BBRSI_AUROPHARMA",249
722,"dfs_hour_(3, 1)_BBRSI-UC_AUROPHARMA",324
723,"dfs_hour_(3, 1)_MA_AUROPHARMA",148
724,"dfs_hour_(3, 1)_MARSI-C_AUROPHARMA",14
725,"dfs_hour_(3, 1)_MARSI-UC1_AUROPHARMA",9
726,"dfs_hour_(3, 1)_MARSI-UC2_AUROPHARMA",34
727,"dfs_hour_(3, 1)_RSI_AUROPHARMA",468
728,"dfs_hour_(30, 10)_BB_AUROPHARMA",31
729,"dfs_hour_(30, 10)_BBRSI_AUROPHARMA",29
730,"dfs_hour_(30, 10)_BBRSI-UC_AUROPHARMA",31
731,"dfs_hour_(30, 10)_MA_AUROPHARMA",26
732,"dfs_hour_(30, 10)_MARSI-C_AUROPHARMA",8
733,"dfs_hour_(30, 10)_MARSI-UC1_AUROPHARMA",6
734,"dfs_hour_(30, 10)_MARSI-UC2_AUROPHARMA",15
735,"dfs_hour_(30, 10)_RSI_AUROPHARMA",31
736,"dfs_38minute_(1, 0.33)_BB_AUROPHARMA",563
737,"dfs_38minute_(1, 0.33)_BBRSI_AUROPHARMA",405
738,"dfs_38minute_(1, 0.33)_BBRSI-UC_AUROPHARMA",539
739,"dfs_38minute_(1, 0.33)_MA_AUROPHARMA",203
740,"dfs_38minute_(1, 0.33)_MARSI-C_AUROPHARMA",16
741,"dfs_38minute_(1, 0.33)_MARSI-UC1_AUROPHARMA",16
742,"dfs_38minute_(1, 0.33)_MARSI-UC2_AUROPHARMA",60
743,"dfs_38minute_(1, 0.33)_RSI_AUROPHARMA",940
744,"dfs_38minute_(15, 5)_BB_AUROPHARMA",99
745,"dfs_38minute_(15, 5)_BBRSI_AUROPHARMA",86
746,"dfs_38minute_(15, 5)_BBRSI-UC_AUROPHARMA",99
747,"dfs_38minute_(15, 5)_MA_AUROPHARMA",62
748,"dfs_38minute_(15, 5)_MARSI-C_AUROPHARMA",15
749,"dfs_38minute_(15, 5)_MARSI-UC1_AUROPHARMA",11
750,"dfs_38minute_(15, 5)_MARSI-UC2_AUROPHARMA",29
751,"dfs_38minute_(15, 5)_RSI_AUROPHARMA",114
752,"dfs_38minute_(3, 1)_BB_AUROPHARMA",421
753,"dfs_38minute_(3, 1)_BBRSI_AUROPHARMA",318
754,"dfs_38minute_(3, 1)_BBRSI-UC_AUROPHARMA",408
755,"dfs_38minute_(3, 1)_MA_AUROPHARMA",187
756,"dfs_38minute_(3, 1)_MARSI-C_AUROPHARMA",16
757,"dfs_38minute_(3, 1)_MARSI-UC1_AUROPHARMA",14
758,"dfs_38minute_(3, 1)_MARSI-UC2_AUROPHARMA",49
759,"dfs_38minute_(3, 1)_RSI_AUROPHARMA",591
760,"dfs_38minute_(30, 10)_BB_AUROPHARMA",33
761,"dfs_38minute_(30, 10)_BBRSI_AUROPHARMA",33
762,"dfs_38minute_(30, 10)_BBRSI-UC_AUROPHARMA",33
763,"dfs_38minute_(30, 10)_MA_AUROPHARMA",33
764,"dfs_38minute_(30, 10)_MARSI-C_AUROPHARMA",13
765,"dfs_38minute_(30, 10)_MARSI-UC1_AUROPHARMA",7
766,"dfs_38minute_(30, 10)_MARSI-UC2_AUROPHARMA",19
767,"dfs_38minute_(30, 10)_RSI_AUROPHARMA",39
768,"dfs_day_(1, 0.33)_BB_AXISBANK",51
769,"dfs_day_(1, 0.33)_BBRSI_AXISBANK",31
770,"dfs_day_(1, 0.33)_BBRSI-UC_AXISBANK",50
771,"dfs_day_(1, 0.33)_MA_AXISBANK",28
772,"dfs_day_(1, 0.33)_MARSI-C_AXISBANK",3
773,"dfs_day_(1, 0.33)_MARSI-UC1_AXISBANK",1
774,"dfs_day_(1, 0.33)_MARSI-UC2_AXISBANK",4
775,"dfs_day_(1, 0.33)_RSI_AXISBANK",88
776,"dfs_day_(15, 5)_BB_AXISBANK",29
777,"dfs_day_(15, 5)_BBRSI_AXISBANK",20
778,"dfs_day_(15, 5)_BBRSI-UC_AXISBANK",28
779,"dfs_day_(15, 5)_MA_AXISBANK",15
780,"dfs_day_(15, 5)_MARSI-C_AXISBANK",2
781,"dfs_day_(15, 5)_MARSI-UC1_AXISBANK",1
782,"dfs_day_(15, 5)_MARSI-UC2_AXISBANK",4
783,"dfs_day_(15, 5)_RSI_AXISBANK",35
784,"dfs_day_(3, 1)_BB_AXISBANK",47
785,"dfs_day_(3, 1)_BBRSI_AXISBANK",29
786,"dfs_day_(3, 1)_BBRSI-UC_AXISBANK",46
787,"dfs_day_(3, 1)_MA_AXISBANK",25
788,"dfs_day_(3, 1)_MARSI-C_AXISBANK",2
789,"dfs_day_(3, 1)_MARSI-UC1_AXISBANK",1
790,"dfs_day_(3, 1)_MARSI-UC2_AXISBANK",4
791,"dfs_day_(3, 1)_RSI_AXISBANK",72
792,"dfs_day_(30, 10)_BB_AXISBANK",15
793,"dfs_day_(30, 10)_BBRSI_AXISBANK",12
794,"dfs_day_(30, 10)_BBRSI-UC_AXISBANK",14
795,"dfs_day_(30, 10)_MA_AXISBANK",10
796,"dfs_day_(30, 10)_MARSI-C_AXISBANK",2
797,"dfs_day_(30, 10)_MARSI-UC1_AXISBANK",1
798,"dfs_day_(30, 10)_MARSI-UC2_AXISBANK",4
799,"dfs_day_(30, 10)_RSI_AXISBANK",15
800,"dfs_hour_(1, 0.33)_BB_AXISBANK",377
801,"dfs_hour_(1, 0.33)_BBRSI_AXISBANK",287
802,"dfs_hour_(1, 0.33)_BBRSI-UC_AXISBANK",373
803,"dfs_hour_(1, 0.33)_MA_AXISBANK",166
804,"dfs_hour_(1, 0.33)_MARSI-C_AXISBANK",19
805,"dfs_hour_(1, 0.33)_MARSI-UC1_AXISBANK",14
806,"dfs_hour_(1, 0.33)_MARSI-UC2_AXISBANK",43
807,"dfs_hour_(1, 0.33)_RSI_AXISBANK",691
808,"dfs_hour_(15, 5)_BB_AXISBANK",63
809,"dfs_hour_(15, 5)_BBRSI_AXISBANK",60
810,"dfs_hour_(15, 5)_BBRSI-UC_AXISBANK",64
811,"dfs_hour_(15, 5)_MA_AXISBANK",55
812,"dfs_hour_(15, 5)_MARSI-C_AXISBANK",14
813,"dfs_hour_(15, 5)_MARSI-UC1_AXISBANK",9
814,"dfs_hour_(15, 5)_MARSI-UC2_AXISBANK",21
815,"dfs_hour_(15, 5)_RSI_AXISBANK",79
816,"dfs_hour_(3, 1)_BB_AXISBANK",292
817,"dfs_hour_(3, 1)_BBRSI_AXISBANK",233
818,"dfs_hour_(3, 1)_BBRSI-UC_AXISBANK",287
819,"dfs_hour_(3, 1)_MA_AXISBANK",150
820,"dfs_hour_(3, 1)_MARSI-C_AXISBANK",19
821,"dfs_hour_(3, 1)_MARSI-UC1_AXISBANK",13
822,"dfs_hour_(3, 1)_MARSI-UC2_AXISBANK",39
823,"dfs_hour_(3, 1)_RSI_AXISBANK",435
